"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"124","producer: we dont have a professional editor

ed and justin: i dont care","@Cloudyy0Kat","https://yt3.ggpht.com/knCvOp1Tb1ENJqAjygkVuZ_erA9G9haJeQmuvgbXuL2NieGhC-juwwb0jLY26mrBCbsV_P-kmw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Cloudyy0Kat","UCQc1wsPndxyXe_BjU6NyKqQ","0","1","2024-04-09T19:41:15Z","2024-04-09T19:41:15Z","UgwfFsbgYATQNsIQIrV4AaABAg",NA,"y83x7MgzWOA"
"125","Me","@BainomugishaPhiona","https://yt3.ggpht.com/ytc/AIdro_m2g__-AwGH6u1SreUmeLJsbDUdg8YZ10Q5tzJdqWSe_Y4L-l6LGvHa66Ro1s_bmfGeFw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BainomugishaPhiona","UC4Awjyj4YVrD3Hb9EuqhLjw","0","0","2024-04-09T17:28:43Z","2024-04-09T17:28:43Z","UgxlojFtAZQHfHo7egh4AaABAg",NA,"y83x7MgzWOA"
"126","IF THERE IS A KID SEEING THIS COMMENT IN 2030, THEN HI KID","@dizgaming5219","https://yt3.ggpht.com/qwz9mO73KwQRFhfLyklgUepIyoxkCcwzuO9Ew6QBygr6yR3ddHV9XkRVlk18vUqxapMV3AyBsA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dizgaming5219","UCyHEWKR3USd_782g5BiAT0Q","0","0","2024-04-09T16:54:08Z","2024-04-09T16:54:08Z","Ugx4JTug2SwOS2Et1WJ4AaABAg",NA,"y83x7MgzWOA"
"127","🚺😐😐🚻🚻😅🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🚺🏭🏭🏭🏭🚺😂","@MsTambra30","https://yt3.ggpht.com/ytc/AIdro_led2k9_ehQtI5t5pYuaZ9WxOtfNcE_8IM2P8rT4BU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MsTambra30","UC24g642zdg8Z8e1GeKA8baw","0","0","2024-04-09T13:19:24Z","2024-04-09T13:19:24Z","Ugy-huRTXBE6Z131yFZ4AaABAg",NA,"y83x7MgzWOA"
"128","2024 anyone ?","@Belieber9408","https://yt3.ggpht.com/XFki5dMC-7ClhoA55tMo63r3UukQOxcmceqQfiu3FSvACgbxxEG3DDa4SVydjm6wGV7cse0LmQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Belieber9408","UCEMUbCFaj1OdHkkUwSV2fkw","0","4","2024-04-09T12:22:14Z","2024-04-21T13:36:51Z","UgztV4PTCOQBzUJL9uR4AaABAg",NA,"y83x7MgzWOA"
"129","🔗🫅🏼🧬💫🎼💜🧲💫","@alejoqg","https://yt3.ggpht.com/NaVoCAICEG2nQ7PqMYG3v61wJB_bcQgbfsKpvBVI0arI2jyVRjCDerq_LvTovPksMqAriJ3rrw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@alejoqg","UCR5S937qkIEsNonA61uEA9Q","0","0","2024-04-09T08:59:49Z","2024-04-09T08:59:49Z","UgxOEfZl6svdbgunu714AaABAg",NA,"y83x7MgzWOA"
"130","Always my go-to song","@batangisip","https://yt3.ggpht.com/dORGCjHZygShOn3CYtFcpzAFZPg-mVvuKTFgzm40I6XburuHpLgLsv7JYuX5OfUicPKp_p50Lg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@batangisip","UC87M2sJARwk0PdQqLc-FK9A","0","0","2024-04-08T23:11:38Z","2024-04-08T23:11:38Z","Ugx2SXImLp1-MTQVQDN4AaABAg",NA,"y83x7MgzWOA"
"131","Like this if you are still listening in 2024 and you will forever!","@lrodrigues2029","https://yt3.ggpht.com/ytc/AIdro_lDxJM6E-idm3SnDrGSZhhFBZ86cYvNwm709qLUMNfuJ88H4QqPg4TZLcXzk54QlooBwg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lrodrigues2029","UCZzKLB7s5latZA6KhuoRf2A","0","2","2024-04-08T19:30:43Z","2024-04-08T19:30:43Z","UgwTgUONmUxdns7iJ194AaABAg",NA,"y83x7MgzWOA"
"132","WTH is happening in this video","@MelissaWaite-qf5ij","https://yt3.ggpht.com/ytc/AIdro_kexSU46w6cYLAw7n2skj-kjy6uv4tRLz7Q3K1rsh5kWb6z0DWyfRdUElppkPxsBgt36Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MelissaWaite-qf5ij","UCi-4Z4RA7lzbhS9ViqVIDew","0","0","2024-04-08T19:20:40Z","2024-04-08T19:20:40Z","UgxmLKzsIZ386rXZUJ14AaABAg",NA,"y83x7MgzWOA"
"133","I DON'T CARE ❤🎉","@MelissaVanOoteghem-ph8rq","https://yt3.ggpht.com/zEDT5EvgtnMygxm8NBRkzq1ZRzoZnKwLjV8T4ZdbQzM_zzlYunIs4GYYmDv83c5uJ9FZnchx=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MelissaVanOoteghem-ph8rq","UCZV3hy-j2RjD1Ub1NRaCh5A","0","1","2024-04-08T18:52:42Z","2024-04-08T18:52:42Z","Ugwea0-LqTl77704Ui94AaABAg",NA,"y83x7MgzWOA"
"134","Who is here April 8 2024","@BlessingSaviour-","https://yt3.ggpht.com/5AG9kIfqr69uguBJ6xQhvZWXck9TUZHwEe7G6Gnfvvd9W3NZ1-kbhagpgyNQt05NCLSbgJ69VfU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BlessingSaviour-","UCDzvl2FBWpDRvLKkI3HG_DA","0","0","2024-04-08T16:11:53Z","2024-04-08T16:11:53Z","Ugyby6jE6EHYRQil5jN4AaABAg",NA,"y83x7MgzWOA"
"135","4 years later..anyone who still listens to this❤.","@niomierabot848","https://yt3.ggpht.com/ytc/AIdro_mhObwCOf2ytgg4RaIh0HfcRvwR7b_5DL8Rf-LDlr7TWzs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@niomierabot848","UCJIkDFdhBUquw6siPJ0-0gQ","0","2","2024-04-08T04:50:05Z","2024-04-08T04:50:05Z","UgwwkSukZ_9pOEQ-dPp4AaABAg",NA,"y83x7MgzWOA"
"136","April 7 2024","@KivonWright-dn1zp","https://yt3.ggpht.com/ytc/AIdro_mxd3Qels4-xHG3jli3CCXRdd38xpNrGdrKkcMeYrs_ytayMuPl1b50TqCPD-gw609mTw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@KivonWright-dn1zp","UCtXOnC3iMhptKXdAubGa-kg","0","2","2024-04-07T19:47:11Z","2024-04-07T19:47:11Z","UgzWKseGXAPuKrlhFhJ4AaABAg",NA,"y83x7MgzWOA"
"137","Someone in 2060? 😁","@EmanuelSilva-sp4ep","https://yt3.ggpht.com/gCjl5rlRgEZ1f6ciPdGK9E9vmuWr7EiBoxPhuoYh9s_wgxKojMlCFo394hYphaCGfh5fZDjDhA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@EmanuelSilva-sp4ep","UCk7XY9iWhLNQdEVsd-bH9UQ","0","2","2024-04-07T12:15:20Z","2024-04-07T12:15:20Z","Ugxg7-wKPbVWupzLM_14AaABAg",NA,"y83x7MgzWOA"
"138","2024anyone?","@RahulMili-om7kc","https://yt3.ggpht.com/ytc/AIdro_kgeb3tvIBGrdY-IdjHykSG-MSKpwcehWUAO3_O6TXPgadO46BAk4RkoG8qNgXDJBfHxg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RahulMili-om7kc","UCbzvgMH22YrZYG5cmnM2WKA","0","15","2024-04-07T10:27:05Z","2024-04-07T10:27:15Z","Ugx6L2Ze6tHpNs0kZrV4AaABAg",NA,"y83x7MgzWOA"
"139","Justin sounds exceptionally powerful and mature in this vedio 💯🤗💯","@mintooarya775","https://yt3.ggpht.com/ytc/AIdro_lTIgkp5uzZIarLrLRCoaqgcOz_bPFT0AmZBhsnX7NAaCM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mintooarya775","UCOwReFz3Crko_ajmHU39GBQ","0","1","2024-04-07T09:21:49Z","2024-04-07T09:21:49Z","Ugz-Q32WA4KzbY_BGmJ4AaABAg",NA,"y83x7MgzWOA"
"140","Hey!","@willynodalo5754","https://yt3.ggpht.com/ytc/AIdro_lT0VGJw5J6uS6K7eVQi5v04f42LG03qkCads9HLKoJq74=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@willynodalo5754","UCDJGIPtbPsueuTfeidYG13Q","0","0","2024-04-07T07:23:30Z","2024-04-07T07:23:30Z","UgwM1xrybgIKuwtJV6h4AaABAg",NA,"y83x7MgzWOA"
"141","Someone watching this video 2024 who?🎉","@MaMa-bq5sb","https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MaMa-bq5sb","UCewhoz1gv5KI-uvTumzyCEw","0","1","2024-04-07T02:26:36Z","2024-04-07T02:26:36Z","Ugyh1qx6rhor4-zt-YR4AaABAg",NA,"y83x7MgzWOA"
"142","Ed sheeran pra música romântica é muito bom sua voz combina com isso os brasileiros comentam ❤❤❤","@vandindoorigami9316","https://yt3.ggpht.com/5evBjlUy_EkQpBHF1VvQLjTUE86OK4La1diJjIAJDJYw8dtxW5icIiQgWd0mAyUeD5zPSoDFQw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@vandindoorigami9316","UC0n6mfePQBRB_dB_2jRrKCQ","0","0","2024-04-07T01:58:12Z","2024-04-07T01:59:27Z","UgyMunGnfgvz02VKqSV4AaABAg",NA,"y83x7MgzWOA"
"143","Frumos, mulțumesc 🙏🙏🙏🙏🙏","@MARIA-uq1mt","https://yt3.ggpht.com/ZD6HKFFtXovV-L1W6iFzRyUsxXrMwJVGkwjnQ_7J1rIoh6DB8Ud8eV5zATLS4a1UMMN2-pbsDQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MARIA-uq1mt","UCZvoFyfDisDKiqNyAR92mfg","0","0","2024-04-07T00:05:41Z","2024-04-07T00:05:41Z","UgxK78otE40Q4MO1gZ54AaABAg",NA,"y83x7MgzWOA"
"144","Torsoless corn Bieber dosent exist. He can’t hurt you. 1:34 torsoless corn Bieber.","@Soccer1403","https://yt3.ggpht.com/uWJmccA0Te-NipHpX0XJ_baRpOHigUC-Q9D9TXoT8M_fKqeqBN07IkNERM8B7OMDCo85CURSHg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Soccer1403","UCNGzHgYn9dSxNiSJD4LgfEA","0","0","2024-04-06T20:38:29Z","2024-04-06T20:38:29Z","UgxkhRwi12OlHGZQZfh4AaABAg",NA,"y83x7MgzWOA"
"145","I love you Justin Bieber❤❤❤","@user-tl6hz4lm3w","https://yt3.ggpht.com/ytc/AIdro_mhpdt52gf-ewuMICMSpf58jqqKXetktX-rAgmJkXZktJrVu4vDkBYngfAtIfmb6uJy3w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-tl6hz4lm3w","UCICJIxuLqtVlIVkSRvW3jGw","0","0","2024-04-06T18:29:04Z","2024-04-06T18:29:04Z","Ugx8i_34_ZyfTJ7wrGh4AaABAg",NA,"y83x7MgzWOA"
"146","06.04.2024","@DiseboMoleko","https://yt3.ggpht.com/ytc/AIdro_lq_ys0z-F8TY71iMY238mtSI7xHTtIfK5xpj_ArOwQ_Y1a86jQgSV_wej4oKrByN5fYQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@DiseboMoleko","UCPcwvLnYzV70Vz9Nv_Kctgw","0","0","2024-04-06T17:26:24Z","2024-04-06T17:26:24Z","UgwP7-4cnW3LCtyp91N4AaABAg",NA,"y83x7MgzWOA"
"147","Por aqui 🥹💜","@anavitoriamorais3476","https://yt3.ggpht.com/ytc/AIdro_kow8E0J508GRDigPaor1mvUxOyDPp2OnSg0e57Vb0ZByI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@anavitoriamorais3476","UCeQn_VqBTOfFJ1dPZnNQJ7Q","0","0","2024-04-06T14:16:41Z","2024-04-06T14:16:41Z","UgyWsumKe8JHAttFjYp4AaABAg",NA,"y83x7MgzWOA"
"148","Editor : I don't care
Justin and Ed : even we didn't 😅","@Dramaking84","https://yt3.ggpht.com/SducmlHel9m9IaZZETaXfk8iKN3BcQTQ4J5cvUPluhAIiGViNrMl6-S4gGJ49hCdVkJtsOCL=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Dramaking84","UC1xRUf8sp1D7KqzYbfqNDYQ","0","0","2024-04-06T11:33:14Z","2024-04-06T11:33:14Z","UgxSIya5rWxk9rDzgll4AaABAg",NA,"y83x7MgzWOA"
"149","Anyone from 🇳🇵 Nepal 🇳🇵","@Paban_raj_pandey","https://yt3.ggpht.com/ytc/AIdro_kumUAO-vDqQ2LEQWnE98-Xq0zXVpU65GxPkF_IPO9-vNgWNB8GdeOI-ErUh6jDMTWOLQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Paban_raj_pandey","UCQwwPnV5Ro4qAhmUnA-9TWQ","1","1","2024-04-06T08:06:34Z","2024-04-06T08:06:34Z","UgyTX8xYCEU0WCI1PI54AaABAg",NA,"y83x7MgzWOA"
"150","The editor went really crazy 🤪😂","@cherrymadelineymasa1634","https://yt3.ggpht.com/Z-E9HCnEtG1R44o4DxL8S5ygMF7zNMTFtwK0iGPv4LcFJlSOtX6cJW-LC_Bhzz3j9DKq_zSc8Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@cherrymadelineymasa1634","UC_iNTBAOmF1T1G9qhvvjwLA","0","0","2024-04-06T03:00:26Z","2024-04-06T03:00:26Z","UgwZhKMI9BXcHbc6be14AaABAg",NA,"y83x7MgzWOA"
"151","As an introvert, I can so relate to this song","@JEsGamingLife","https://yt3.ggpht.com/O-FhGWZInmfvUt82ZKgDzOjGoUHsXAci1IxnthYFO-f5DjC6RfnWTNT8dI6X7D_R63Gpp-4F-w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@JEsGamingLife","UCylp0FXmZGqith1AFS07t_Q","0","2","2024-04-06T01:43:03Z","2024-04-06T01:43:03Z","UgyCwUipIR0rQHbk3FF4AaABAg",NA,"y83x7MgzWOA"
"152","No nothing ...and i❤❤❤❤❤ don't care","@NabukeeraHarriet-cq3bx","https://yt3.ggpht.com/ytc/AIdro_kXrVzf2kng6Bt3fDoTQur3nO0uITlQpQYpnFjviaOOtG-Tqfo3rW8xJWXn5hrlnURcGA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NabukeeraHarriet-cq3bx","UCZ0zEeGgXR1BxSVB4Lr-krA","0","0","2024-04-05T19:42:47Z","2024-04-05T19:42:47Z","UgxCGAhgOq_UUge2Kdl4AaABAg",NA,"y83x7MgzWOA"
"153","2024 gang","@artisticsoul-hl1ok","https://yt3.ggpht.com/jFFMUscs7jIzsDEyLu_9tJ0buRHXS6NbI4XwrTO8rc1XiQZkgvNvFatb44qG1qkaUo27gyylAEI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@artisticsoul-hl1ok","UCUUy5bbwXmoZfB0l4s4FCmg","0","2","2024-04-05T15:24:01Z","2024-04-05T15:24:01Z","Ugz7fG3FF8WdMvA6G714AaABAg",NA,"y83x7MgzWOA"
"154","ANYONE 2024 ?
I DON'T CARE 😂","@milantmg9869","https://yt3.ggpht.com/fQa-vIp703p6eZe9ReYuVwPm9eLVM4GWCPVvrav77veN33K5ibZd3V4aJCHxjlQhnpHZbSQkp5g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@milantmg9869","UCltdORninxuSNrRjbP5aGfQ","0","2","2024-04-05T14:55:47Z","2024-04-05T14:55:47Z","UgyLLityakzuVGfxmLd4AaABAg",NA,"y83x7MgzWOA"
"155","Nope","@captainheartspace6583","https://yt3.ggpht.com/ytc/AIdro_nr9xE_2vBhbh6K--Fq-aive21XyEQnu2y02BiS_JoIPeuEzrRmJAz6CHewA8Z5_h4Pew=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@captainheartspace6583","UCE95jeQga9yg-3rCoHNJnvQ","0","1","2024-04-05T09:58:32Z","2024-04-05T09:58:32Z","UgwoDLGwJE7QirgFHMZ4AaABAg",NA,"y83x7MgzWOA"
"156","Ho ho ho hooooo","@mohammadsaleh4632","https://yt3.ggpht.com/ytc/AIdro_mNEAv5MPjwUYT_oMN-I_oKxZXRDcwTzQ5m2dLC8BLZIN_r2XL_arB8rM0NkGGWBLQJXQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mohammadsaleh4632","UCuRqxoO0Vek5cSvR6W4XJTg","0","1","2024-04-05T02:05:56Z","2024-04-05T02:05:56Z","Ugwj5-RGIycbPHZWYKp4AaABAg",NA,"y83x7MgzWOA"
"157","I really like this song!","@sonyadean8734","https://yt3.ggpht.com/ytc/AIdro_lh4IZHEpeJEMmxMfyFbPCTIwEZdBGjn-tBQ8bOV_mhmeI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sonyadean8734","UCBZl5rOa85iLacpoLHXtNMg","0","1","2024-04-04T23:49:25Z","2024-04-04T23:49:25Z","UgzRR23tGlW7tKVrMkJ4AaABAg",NA,"y83x7MgzWOA"
"158","я хоть и не понимаю что поется но эта песня засела в сердце у каждого кто ее слушал
(бибер лучший)))","@mmm-gd1ln","https://yt3.ggpht.com/ytc/AIdro_mMcxhuGZBFMfRBQDFYazvDM6I0Ju2hqDIjH_YkRWMkN6eYOqFo_cRHdbgwLkdaiRnKLA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mmm-gd1ln","UCg2cEhEn1DXjXDAdusRLSBg","0","0","2024-04-04T20:07:11Z","2024-04-04T20:07:11Z","Ugw6jDnBgIXSZS9SUO94AaABAg",NA,"y83x7MgzWOA"
"159","❤❤❤❤❤❤❤❤❤❤❤😮😮😮😮😮😊😊😊❤️❤️❤️😘😘😘","@user-np7kt5cj8d","https://yt3.ggpht.com/ytc/AIdro_kSGfJDEc-ehaGCvwnyuNBr8kfhML-Yew76Nj8hUUSrrke4-fZIU5cLYjQMy1xZcxRHzA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-np7kt5cj8d","UCYZxzZKPd5eSE0LMGycppfg","0","1","2024-04-04T19:40:47Z","2024-04-04T19:40:47Z","UgzVCMC6-g-Q2jASzx14AaABAg",NA,"y83x7MgzWOA"
"160","2024","@felipepareamaro2981","https://yt3.ggpht.com/fsyVwK6w-nCGByv3DFa92ZyyNXxFtM42-NVxQrA6k2o-AVjNyD68yvP7XH2qjinrM8AqZReBdg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@felipepareamaro2981","UCb08pb-UFcs5dIZiwrMNnGw","0","2","2024-04-04T11:55:44Z","2024-04-04T11:55:44Z","UgzW1XRD0IcE05xsy8R4AaABAg",NA,"y83x7MgzWOA"
"161","Spoke my mind","@lokeshthebeast","https://yt3.ggpht.com/ytc/AIdro_nRstfnbRgkpTXrLMEVFISpjbl5Qk-eisaI6mzTKnriBw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lokeshthebeast","UCGO4VYiRZhUs5Uqb4wx5bGA","0","2","2024-04-04T10:03:28Z","2024-04-04T10:03:28Z","UgzsRd-xjYgt7u_Mah54AaABAg",NA,"y83x7MgzWOA"
"162","What a cute looking video 😹","@VanNatalRN","https://yt3.ggpht.com/eB2VlrAEbCBdv7eNrpuvkDnwAcINgJpqvtKb3kB9dpmppDnDcrvJmUn54JtyxePxbi0-FStbtQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@VanNatalRN","UCB7u9QFWfnlnphygQU5n7sA","0","1","2024-04-04T09:02:55Z","2024-04-04T09:02:55Z","UgzYzAHStaAail1Rqj94AaABAg",NA,"y83x7MgzWOA"
"163","I love this song and I’m 32 and it’s 2024, maybe I’ll look this comment up in a few or 100 more years, that would make me 132 years old. I love being 32 it’s the perfect age 😊","@camma375","https://yt3.ggpht.com/ytc/AIdro_lCqQvutpzts-XN64yDujXu6eFFbKwq-nU3uTvT5XIBpv0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@camma375","UC8d6B2bg_P6TilAsAQ7ttfQ","0","1","2024-04-04T08:32:55Z","2024-04-04T08:32:55Z","UgwzT20zcuyrmrMuOy14AaABAg",NA,"y83x7MgzWOA"
"164","2075 anyone ?","@CustomerCareMassindo-wb9ly","https://yt3.ggpht.com/ytc/AIdro_kobtIKB48kYbyoIbTaEMN7k6Obdij_-kVeSMbC28jaAlf34P-acLGJTORMNvUS62PM0Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@CustomerCareMassindo-wb9ly","UClmGeCXbi7UrY6HewbzWmSw","0","1","2024-04-04T07:40:31Z","2024-04-04T07:40:31Z","Ugzmh1BbZrsUtThfJxh4AaABAg",NA,"y83x7MgzWOA"
"165","Its April 2024, let's see how many legends are listening to this incredible song🙇‍♂","@lmPeely","https://yt3.ggpht.com/Luyxj-PkwqmTdhTJjg-B8Lzw59GkJbKqqC62KW3YVl9oECfj6hEWHgK1cSy2a6LtbyU0WwkP=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lmPeely","UCU-Xk8vOheoXN67TXVjoxvQ","12","200","2024-04-04T05:18:16Z","2024-04-04T05:18:16Z","UgwtWcFv5t8efg1AKgp4AaABAg",NA,"y83x7MgzWOA"
"166","Most viewers singer. love from India ❤🎉🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳","@user-ce6ib1yx3e","https://yt3.ggpht.com/ytc/AIdro_l-sTb0TDAUjJSzXF0YMIxm-GPOSJ-JBJhTfq0RFjZ6wBnYWdvZDSMmBi5u9Ay9p1Dp1Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ce6ib1yx3e","UCWfyYqygvAWUTRc4HQiJzdg","0","2","2024-04-04T03:06:12Z","2024-04-04T03:06:12Z","Ugys2PezYoAM1QRyPOh4AaABAg",NA,"y83x7MgzWOA"
"167","the edit","@ansam379","https://yt3.ggpht.com/ytc/AIdro_kTBZSGKEAheYsTKn4afVEwgqvCdN3xf1wRiQqkT8iMIBWaKzUggCo0tbCy2a1UTpRsTg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ansam379","UCHgupSoIgmtgzC4Zu9x7leA","0","0","2024-04-03T21:52:38Z","2024-04-03T21:52:38Z","UgwX9GHLj5FlbwRUp0Z4AaABAg",NA,"y83x7MgzWOA"
"168","❤ 10+ Compelit sangat sempurna❤","@dhianashintawati5302","https://yt3.ggpht.com/ytc/AIdro_lu2MePRuyFTgNvCSZf1YX0PzDoA_5bUPFgKw0MoHY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dhianashintawati5302","UCsOn_R61upZvuHIx9zodhJA","0","3","2024-04-03T18:38:16Z","2024-04-03T18:38:16Z","UgxJeabkl1i_Kegrb9d4AaABAg",NA,"y83x7MgzWOA"
"169","Perfeitos🤍🤍🤍","@user-vx1xi8cy8h","https://yt3.ggpht.com/Hg6lj0DWpnFSSkLLNmcM_v2ELiRM7Mgb_wp6QvjwbrX16fHzclOTPLc5cCWxnHWovWqI7nZAo2U=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-vx1xi8cy8h","UCBcitPhNJHTwDGoiBVEKtIA","0","0","2024-04-03T16:41:35Z","2024-04-03T16:41:35Z","UgxZ5i4qAWDNdRqPicp4AaABAg",NA,"y83x7MgzWOA"
"170","✨💖🤗","@vikkitang8353","https://yt3.ggpht.com/ytc/AIdro_kjLcSSSTnC4lh5bCTuXrukqgAgMzGTR1ucHLqEUg7Efg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@vikkitang8353","UCNLV39J3XIhDdEzMUV3O_jw","0","1","2024-04-03T16:22:37Z","2024-04-03T16:22:37Z","Ugx8hyG31akKfVyhvrJ4AaABAg",NA,"y83x7MgzWOA"
"171","this needs to get blared out my speakers when im alone","@fugazitan9748","https://yt3.ggpht.com/84OJtCR9y_SipHhdjLhBHOH3WyxCrrxhKHSwbkf_rJVAZHFroUuJziZqEKEvr84IyB_3ZSg4JfQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@fugazitan9748","UChOx-91kYKx7vd-FCCnStug","0","2","2024-04-03T15:15:44Z","2024-04-03T15:15:44Z","Ugxa3knh1JXI1Rjl3mh4AaABAg",NA,"y83x7MgzWOA"
"172","❤","@justinjustin117","https://yt3.ggpht.com/ytc/AIdro_kgBVeHLgj38Y49x2JN-6NINr5XM000fyFrfW9lrnHxvfA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@justinjustin117","UCil4ImM_nuqPK_RTCfO1jDw","0","0","2024-04-03T14:59:22Z","2024-04-03T14:59:22Z","UgyLE0dqi_G9zwkO5KN4AaABAg",NA,"y83x7MgzWOA"
"173","Amazing song ❤","@jahangeeralimangi2627","https://yt3.ggpht.com/ytc/AIdro_mhYMd8eRIZw_raiPQ_0axWm9uyydiERTzQTiAUmcLwaXTp-LIqnfZZsPeFGM2BjEvxXw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jahangeeralimangi2627","UCo5getJEMkCSTUfmVfMe3DA","0","1","2024-04-03T14:56:49Z","2024-04-03T14:56:49Z","Ugx1C2J_69xfShbI9_x4AaABAg",NA,"y83x7MgzWOA"
"174","The best cover of this Cover is Kim when she was 13 years old on youtube ❤

https://youtu.be/_KcVzUdKY6c?si=aPF2tALqqCmhOJY1","@kanopi2269","https://yt3.ggpht.com/ytc/AIdro_kE8YyhWHP1bcwfHJn9w-aIw66tDxPcGODdU1JFgEo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kanopi2269","UCMXHVUMnRci7cb82Ve1WbHA","0","0","2024-04-03T00:31:11Z","2024-04-03T00:32:22Z","UgwaLJ9BOYyoloU4CA54AaABAg",NA,"y83x7MgzWOA"
"175","I wasnt searching for this but this is a banger fr fr fr","@sergiobalcazar8411","https://yt3.ggpht.com/ytc/AIdro_l3f6ohR6EJtJEuHFY0aChoq_lQdpkLa-hZWjlHAKmyeyE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sergiobalcazar8411","UCMUp1UPlG2yz6kshwf6ib1Q","0","1","2024-04-02T17:08:22Z","2024-04-02T17:08:22Z","Ugww_6cZ3D541SwDfuh4AaABAg",NA,"y83x7MgzWOA"
"176","한국인?","@jeeheakim1429","https://yt3.ggpht.com/CQ57-FnRo3B26POTeLZJtWWghPpyYiD533tRsujQwggiIahkPrLIr5g9Amhqizu1qLAhBaUl=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jeeheakim1429","UC2qWPdUWjxXvj9e6Sx0lgyQ","0","2","2024-04-02T14:06:17Z","2024-04-02T14:06:17Z","UgxGzLXWP5Mt6p1If5l4AaABAg",NA,"y83x7MgzWOA"
